SMILES,pH_aq,logIE
Nc1cccc(c1)[N+]([O-])=O,3,-0.31
Nc1ccccc1,3,0.97
Cc1cccc(C)n1,3,1.72
Nc1cccc2ccccc12,3,1.35
Nc1ccc(cc1)C(O)=O,3,1.13
c1ccc2ncccc2c1,3,1.73
Nc1ccccc1O,3,1.5
Nc1cccc(c1)C(O)=O,3,0.77
Nc1ccccc1[N+]([O-])=O,3,0.48
c1ccncc1,3,0.74
CN(C)c1ccccc1,3,1.23
c1ccc2nc3ccccc3cc2c1,3,3.07
Cc1ccc2cccc(N)c2n1,3,2.09
CC[N+](CC)(CC)CC,3.52,3.58
C[N+](C)(C)C,3.52,2.17
COc1cccc(c1)N(C)C,3.52,1.9
Nc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,3.52,-1.2
Nc1cccc(c1)[N+]([O-])=O,3.52,-0.46
Nc1ccccc1,3.52,0.73
Cc1cccc(C)n1,3.52,1.71
Nc1cccc2ccccc12,3.52,1.46
Nc1ccc(cc1)C(O)=O,3.52,1.41
c1ccc2ncccc2c1,3.52,1.76
Nc1ccccc1O,3.52,1.73
Nc1cccc(c1)C(O)=O,3.52,1.05
Nc1ccccc1[N+]([O-])=O,3.52,0.61
c1ccncc1,3.52,0.74
CN(C)c1ccccc1,3.52,1.2
c1ccc2nc3ccccc3cc2c1,3.52,3.26
Cc1ccc2cccc(N)c2n1,3.52,2.31
NC(CO)(CO)CO,3.52,1.36
Nc1[nH]c2ccccc2n1,3.52,3.01
O=[N+]([O-])c1cccc([N+](=O)[O-])c1N=P(N1CCCC1)(N1CCCC1)N1CCCC1,3.52,4.39
c1ccc(N2CC3CC(C2)CN(c2ccccc2)C3)cc1,3.52,4.01
CC[N+](CC)(CC)CC,4.01,3.58
C[N+](C)(C)C,4.01,2.35
COc1cccc(c1)N(C)C,4.01,1.95
Nc1cccc(c1)[N+]([O-])=O,4.01,-0.49
Nc1ccccc1,4.01,0.48
Cc1cccc(C)n1,4.01,1.68
Nc1cccc2ccccc12,4.01,1.34
Nc1ccc(cc1)C(O)=O,4.01,1.38
c1ccc2ncccc2c1,4.01,1.74
Nc1ccccc1O,4.01,1.8
Nc1cccc(c1)C(O)=O,4.01,1.09
Nc1ccccc1[N+]([O-])=O,4.01,0.65
c1ccncc1,4.01,0.78
CN(C)c1ccccc1,4.01,1.46
c1ccc2nc3ccccc3cc2c1,4.01,2.98
Cc1ccc2cccc(N)c2n1,4.01,2.23
NC(CO)(CO)CO,4.01,1.49
Nc1[nH]c2ccccc2n1,4.01,2.82
O=[N+]([O-])c1cccc([N+](=O)[O-])c1N=P(N1CCCC1)(N1CCCC1)N1CCCC1,4.01,4.29
c1ccc(N2CC3CC(C2)CN(c2ccccc2)C3)cc1,4.01,3.97
CC[N+](CC)(CC)CC,4.5,3.58
C[N+](C)(C)C,4.5,2.43
COc1cccc(c1)N(C)C,4.5,1.97
Nc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,4.5,-0.77
Nc1cccc(c1)[N+]([O-])=O,4.5,-0.24
Nc1ccccc1,4.5,0.44
Cc1cccc(C)n1,4.5,1.62
Nc1cccc2ccccc12,4.5,1.61
Nc1ccc(cc1)C(O)=O,4.5,1.75
c1ccc2ncccc2c1,4.5,1.78
Nc1ccccc1O,4.5,1.9
Nc1cccc(c1)C(O)=O,4.5,1.41
Nc1ccccc1[N+]([O-])=O,4.5,0.97
c1ccncc1,4.5,0.92
CN(C)c1ccccc1,4.5,1.5
c1ccc2nc3ccccc3cc2c1,4.5,2.75
Cc1ccc2cccc(N)c2n1,4.5,2.33
Nc1[nH]c2ccccc2n1,4.5,3.02
O=[N+]([O-])c1cccc([N+](=O)[O-])c1N=P(N1CCCC1)(N1CCCC1)N1CCCC1,4.5,4.44
CC[N+](CC)(CC)CC,5.01,3.58
C[N+](C)(C)C,5.01,2.28
COc1cccc(c1)N(C)C,5.01,1.88
Nc1cccc(c1)[N+]([O-])=O,5.01,-0.25
Nc1ccccc1,5.01,0.49
Cc1cccc(C)n1,5.01,1.48
Nc1cccc2ccccc12,5.01,1.58
Nc1ccc(cc1)C(O)=O,5.01,1.1
c1ccc2ncccc2c1,5.01,1.75
Nc1ccccc1O,5.01,1.75
Nc1cccc(c1)C(O)=O,5.01,0.85
Nc1ccccc1[N+]([O-])=O,5.01,0.72
c1ccncc1,5.01,0.64
CN(C)c1ccccc1,5.01,1.28
c1ccc2nc3ccccc3cc2c1,5.01,2.77
Cc1ccc2cccc(N)c2n1,5.01,2.14
NC(CO)(CO)CO,5.01,1.43
Nc1[nH]c2ccccc2n1,5.01,2.95
O=[N+]([O-])c1cccc([N+](=O)[O-])c1N=P(N1CCCC1)(N1CCCC1)N1CCCC1,5.01,4.42
c1ccc(N2CC3CC(C2)CN(c2ccccc2)C3)cc1,5.01,4.11
CC[N+](CC)(CC)CC,5.53,3.58
C[N+](C)(C)C,5.53,2.39
COc1cccc(c1)N(C)C,5.53,2.11
Nc1cccc(c1)[N+]([O-])=O,5.53,-0.1
Nc1ccccc1,5.53,0.73
CP(C)c1ccccc1,5.53,0.56
Cc1cccc(C)n1,5.53,1.78
CP(C)C,5.53,0.29
Nc1cccc2ccccc12,5.53,1.81
Nc1ccc(cc1)C(O)=O,5.53,1.28
c1ccc2ncccc2c1,5.53,2.02
Nc1ccccc1O,5.53,1.89
Nc1cccc(c1)C(O)=O,5.53,1.11
Nc1ccccc1[N+]([O-])=O,5.53,1.11
c1ccncc1,5.53,1.07
CN(C)c1ccccc1,5.53,1.54
c1ccc2nc3ccccc3cc2c1,5.53,2.93
Cc1ccc2cccc(N)c2n1,5.53,2.36
Nc1[nH]c2ccccc2n1,5.53,3.18
CC[N+](CC)(CC)CC,6.03,3.58
C[N+](C)(C)C,6.03,2.37
COc1cccc(c1)N(C)C,6.03,1.94
Nc1cccc(c1)[N+]([O-])=O,6.03,-0.3
Nc1ccccc1,6.03,0.61
CP(C)c1ccccc1,6.03,0.35
Cc1cccc(C)n1,6.03,1.61
CP(C)C,6.03,0.28
Nc1cccc2ccccc12,6.03,1.62
Nc1ccc(cc1)C(O)=O,6.03,1.34
c1ccc2ncccc2c1,6.03,1.85
Nc1ccccc1O,6.03,1.7
Nc1cccc(c1)C(O)=O,6.03,1.16
Nc1ccccc1[N+]([O-])=O,6.03,0.94
c1ccncc1,6.03,0.82
c1ccc2nc3ccccc3cc2c1,6.03,2.86
Cc1ccc2cccc(N)c2n1,6.03,2.22
Nc1[nH]c2ccccc2n1,6.03,3.08
O=[N+]([O-])c1cccc([N+](=O)[O-])c1N=P(N1CCCC1)(N1CCCC1)N1CCCC1,6.03,4.64
c1ccc(N2CC3CC(C2)CN(c2ccccc2)C3)cc1,6.03,4.11
CC[N+](CC)(CC)CC,6.5,3.58
C[N+](C)(C)C,6.5,2.27
COc1cccc(c1)N(C)C,6.5,2.03
Nc1cccc(c1)[N+]([O-])=O,6.5,0.07
Nc1ccccc1,6.5,0.85
Cc1cccc(C)n1,6.5,1.78
Nc1cccc2ccccc12,6.5,1.88
Nc1ccc(cc1)C(O)=O,6.5,1.23
c1ccc2ncccc2c1,6.5,1.89
Nc1ccccc1O,6.5,1.63
Nc1cccc(c1)C(O)=O,6.5,1.25
Nc1ccccc1[N+]([O-])=O,6.5,0.9
c1ccncc1,6.5,1.09
Nc1cccc(N)n1,6.5,2.53
CN(C)c1ccccc1,6.5,1.69
c1ccc2nc3ccccc3cc2c1,6.5,3.11
Cc1ccc2cccc(N)c2n1,6.5,2.33
NC(CO)(CO)CO,6.5,1.78
Nc1ccccn1,6.5,2.35
Nc1cccc(O)c1,6.5,1.64
Nc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,6.5,-0.16
CN(C)c1ccc(cc1)N(C)C,6.5,2.99
CN(C)c1ccc(N)cc1,6.5,2.77
Oc1cccnc1,6.5,2.19
CN(C)c1cccc(c1)C(O)=O,6.5,2.46
CC[N+](CC)(CC)CC,7,3.58
C[N+](C)(C)C,7,1.92
COc1cccc(c1)N(C)C,7,1.67
Nc1cccc(c1)[N+]([O-])=O,7,-0.7
Nc1ccccc1,7,0.39
Cc1cccc(C)n1,7,1.45
Nc1cccc2ccccc12,7,1.56
Nc1ccc(cc1)C(O)=O,7,0.9
c1ccc2ncccc2c1,7,1.59
Nc1ccccc1O,7,1.28
Nc1cccc(c1)C(O)=O,7,0.84
Nc1ccccc1[N+]([O-])=O,7,0.47
c1ccncc1,7,0.61
CN(C)c1ccccc1,7,1.13
c1ccc2nc3ccccc3cc2c1,7,2.49
Cc1ccc2cccc(N)c2n1,7,2.07
Nc1[nH]c2ccccc2n1,7,2.91
O=[N+]([O-])c1cccc([N+](=O)[O-])c1N=P(N1CCCC1)(N1CCCC1)N1CCCC1,7,4.45
c1ccc(N2CC3CC(C2)CN(c2ccccc2)C3)cc1,7,3.89
CCC[N+](CCC)(CCC)CCC,5.01,4.69
CC[N+](CC)(CC)CC,5.01,3.93
CCN(CC)CC,5.01,3.87
Nc1cccc2ccccc12,5.01,2.43
CN(C)c1ccccc1,5.01,2.28
O=C(Oc1ccccc1)c2ccccc2C(=O)Oc3ccccc3,5.01,4.1
C1CCNCC1,5.01,2.82
C1CCNC1,5.01,2.3
COC(=O)c1ccccc1C(=O)OC,5.01,3.05
c1ccncc1,5.01,1.35
CNC(=O)C(C)SCCS[P](=O)(OC)OC,6.7,3.5
CCCC(=O)OCC(COC(=O)CCC)OC(=O)CCC,6.7,2.9
c1cnc2c(c1)ccc3cccnc23,6.7,3.2
CC(=O)OCC(COC(=O)C)OC(=O)C,6.7,2.1
COC(=O)c1ccccc1C(=O)OC,6.7,2.7
CN\1COCN(/C1=N/[N+](=O)[O-])CC2=CN=C(S2)Cl,6.7,2.2
COC(=O)CCCC(=O)OC,6.7,2.4
OC(=O)C(\C)=C(\C)C(=O)O,6.7,2.1
COC(=O)CCC(=O)OC,6.7,2.3
O=C(Oc1ccccc1)c2ccccc2,6.7,1.6
CC(=O)OCCOC(=O)C,6.7,0.8
COC(=O)CC(=O)OC,6.7,1.2
O=C(c1ccccc1)c2ccccc2,6.7,1.6
NC(=O)c1ccccc1,6.7,1.8
COc1ccc(cc1)C(O)=O,6.7,0.5
CC[N+](CC)(CC)CC,3,3.95
C[N+](C)(C)C,3,2.37
COc1cccc(c1)N(C)C,3,2.97
Nc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,3,-0.62
Nc1cccc(c1)[N+]([O-])=O,3,1.03
Nc1ccccc1,3,2.07
Cc1cccc(C)n1,3,2.62
Nc1cccc2ccccc12,3,2.74
Nc1ccc(cc1)C(O)=O,3,1.62
c1ccc2ncccc2c1,3,2.75
Nc1ccccc1O,3,2.22
Nc1cccc(c1)C(O)=O,3,1.82
Nc1ccccc1[N+]([O-])=O,3,1.33
c1ccncc1,3,1.6
CN(C)c1ccccc1,3,1.94
c1ccc2nc3ccccc3cc2c1,3,3.76
Cc1ccc2cccc(N)c2n1,3,2.96
Nc1[nH]c2ccccc2n1,3,3.24
O=[N+]([O-])c1cccc([N+](=O)[O-])c1N=P(N1CCCC1)(N1CCCC1)N1CCCC1,3,4.81
c1ccc(N2CC3CC(C2)CN(c2ccccc2)C3)cc1,3,4.41
CC[N+](CC)(CC)CC,3.52,3.95
C[N+](C)(C)C,3.52,2.31
COc1cccc(c1)N(C)C,3.52,2.9
Nc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,3.52,-0.03
Nc1cccc(c1)[N+]([O-])=O,3.52,0.62
Nc1ccccc1,3.52,1.81
Cc1cccc(C)n1,3.52,2.62
Nc1cccc2ccccc12,3.52,2.65
Nc1ccc(cc1)C(O)=O,3.52,1.83
c1ccc2ncccc2c1,3.52,2.75
Nc1ccccc1O,3.52,2.3
Nc1cccc(c1)C(O)=O,3.52,1.6
Nc1ccccc1[N+]([O-])=O,3.52,1.56
c1ccncc1,3.52,1.38
CN(C)c1ccccc1,3.52,1.64
c1ccc2nc3ccccc3cc2c1,3.52,3.84
Cc1ccc2cccc(N)c2n1,3.52,3.24
Nc1[nH]c2ccccc2n1,3.52,3.4
O=[N+]([O-])c1cccc([N+](=O)[O-])c1N=P(N1CCCC1)(N1CCCC1)N1CCCC1,3.52,5
c1ccc(N2CC3CC(C2)CN(c2ccccc2)C3)cc1,3.52,4.59
CC[N+](CC)(CC)CC,4.01,3.95
C[N+](C)(C)C,4.01,2.7
COc1cccc(c1)N(C)C,4.01,2.99
Nc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,4.01,-0.65
Nc1cccc(c1)[N+]([O-])=O,4.01,0.58
Nc1ccccc1,4.01,1.52
Cc1cccc(C)n1,4.01,2.67
Nc1cccc2ccccc12,4.01,2.67
Nc1ccc(cc1)C(O)=O,4.01,1.93
c1ccc2ncccc2c1,4.01,2.81
Nc1ccccc1O,4.01,2.37
Nc1cccc(c1)C(O)=O,4.01,1.66
Nc1ccccc1[N+]([O-])=O,4.01,1.86
c1ccncc1,4.01,1.03
CN(C)c1ccccc1,4.01,1.61
c1ccc2nc3ccccc3cc2c1,4.01,3.96
Cc1ccc2cccc(N)c2n1,4.01,3.2
Nc1[nH]c2ccccc2n1,4.01,3.47
O=[N+]([O-])c1cccc([N+](=O)[O-])c1N=P(N1CCCC1)(N1CCCC1)N1CCCC1,4.01,4.91
c1ccc(N2CC3CC(C2)CN(c2ccccc2)C3)cc1,4.01,4.5
CC[N+](CC)(CC)CC,4.5,3.95
C[N+](C)(C)C,4.5,2.53
COc1cccc(c1)N(C)C,4.5,2.67
Nc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,4.5,-0.65
Nc1ccccc1,4.5,0.9
Cc1cccc(C)n1,4.5,2.42
Nc1cccc2ccccc12,4.5,2.55
Nc1ccc(cc1)C(O)=O,4.5,1.41
c1ccc2ncccc2c1,4.5,2.66
Nc1ccccc1O,4.5,2.13
Nc1cccc(c1)C(O)=O,4.5,0.89
Nc1ccccc1[N+]([O-])=O,4.5,1.28
c1ccncc1,4.5,0.75
CN(C)c1ccccc1,4.5,1.54
c1ccc2nc3ccccc3cc2c1,4.5,3.56
Cc1ccc2cccc(N)c2n1,4.5,3.12
Nc1[nH]c2ccccc2n1,4.5,3.16
O=[N+]([O-])c1cccc([N+](=O)[O-])c1N=P(N1CCCC1)(N1CCCC1)N1CCCC1,4.5,4.79
c1ccc(N2CC3CC(C2)CN(c2ccccc2)C3)cc1,4.5,4.49
CC[N+](CC)(CC)CC,5.01,3.95
C[N+](C)(C)C,5.01,2.49
COc1cccc(c1)N(C)C,5.01,2.42
Nc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,5.01,-1.22
Nc1cccc(c1)[N+]([O-])=O,5.01,0.06
Nc1ccccc1,5.01,0.59
Cc1cccc(C)n1,5.01,2.32
Nc1cccc2ccccc12,5.01,2.43
Nc1ccc(cc1)C(O)=O,5.01,1.44
c1ccc2ncccc2c1,5.01,2.4
Nc1ccccc1O,5.01,2.09
Nc1cccc(c1)C(O)=O,5.01,1.42
Nc1ccccc1[N+]([O-])=O,5.01,1.48
c1ccncc1,5.01,0.8
CN(C)c1ccccc1,5.01,1.51
c1ccc2nc3ccccc3cc2c1,5.01,3.66
Cc1ccc2cccc(N)c2n1,5.01,3.09
Nc1[nH]c2ccccc2n1,5.01,3.37
O=[N+]([O-])c1cccc([N+](=O)[O-])c1N=P(N1CCCC1)(N1CCCC1)N1CCCC1,5.01,4.66
c1ccc(N2CC3CC(C2)CN(c2ccccc2)C3)cc1,5.01,4.39
CC[N+](CC)(CC)CC,5.53,3.95
C[N+](C)(C)C,5.53,2.5
COc1cccc(c1)N(C)C,5.53,2.43
Nc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,5.53,-1.3
Nc1cccc(c1)[N+]([O-])=O,5.53,0.15
Nc1ccccc1,5.53,0.48
Cc1cccc(C)n1,5.53,2.25
Nc1cccc2ccccc12,5.53,2.54
Nc1ccc(cc1)C(O)=O,5.53,1.54
c1ccc2ncccc2c1,5.53,2.41
Nc1ccccc1O,5.53,2.13
Nc1cccc(c1)C(O)=O,5.53,1.32
Nc1ccccc1[N+]([O-])=O,5.53,1.69
c1ccncc1,5.53,0.84
CN(C)c1ccccc1,5.53,1.61
c1ccc2nc3ccccc3cc2c1,5.53,3.77
Cc1ccc2cccc(N)c2n1,5.53,3.25
Nc1[nH]c2ccccc2n1,5.53,3.33
O=[N+]([O-])c1cccc([N+](=O)[O-])c1N=P(N1CCCC1)(N1CCCC1)N1CCCC1,5.53,4.83
c1ccc(N2CC3CC(C2)CN(c2ccccc2)C3)cc1,5.53,4.47
CC[N+](CC)(CC)CC,6.03,3.95
C[N+](C)(C)C,6.03,2.36
COc1cccc(c1)N(C)C,6.03,2.47
Nc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,6.03,-0.79
Nc1cccc(c1)[N+]([O-])=O,6.03,0.32
Nc1ccccc1,6.03,0.69
Cc1cccc(C)n1,6.03,2.26
Nc1cccc2ccccc12,6.03,2.56
Nc1ccc(cc1)C(O)=O,6.03,1.55
c1ccc2ncccc2c1,6.03,2.44
Nc1ccccc1O,6.03,2.24
Nc1cccc(c1)C(O)=O,6.03,1.48
Nc1ccccc1[N+]([O-])=O,6.03,1.73
c1ccncc1,6.03,0.93
CN(C)c1ccccc1,6.03,1.61
c1ccc2nc3ccccc3cc2c1,6.03,3.71
Cc1ccc2cccc(N)c2n1,6.03,3.1
Nc1[nH]c2ccccc2n1,6.03,3.23
O=[N+]([O-])c1cccc([N+](=O)[O-])c1N=P(N1CCCC1)(N1CCCC1)N1CCCC1,6.03,4.7
c1ccc(N2CC3CC(C2)CN(c2ccccc2)C3)cc1,6.03,4.36
CC[N+](CC)(CC)CC,6.5,3.95
C[N+](C)(C)C,6.5,2.36
COc1cccc(c1)N(C)C,6.5,2.47
Nc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,6.5,-0.46
Nc1cccc(c1)[N+]([O-])=O,6.5,0.71
Nc1ccccc1,6.5,0.54
Cc1cccc(C)n1,6.5,2.03
Nc1cccc2ccccc12,6.5,2.45
Nc1ccc(cc1)C(O)=O,6.5,1.5
c1ccc2ncccc2c1,6.5,2.39
Nc1ccccc1O,6.5,2.44
Nc1cccc(c1)C(O)=O,6.5,1.2
Nc1ccccc1[N+]([O-])=O,6.5,1.64
c1ccncc1,6.5,0.72
CN(C)c1ccccc1,6.5,1.43
c1ccc2nc3ccccc3cc2c1,6.5,4.16
Cc1ccc2cccc(N)c2n1,6.5,2.62
Nc1[nH]c2ccccc2n1,6.5,3.05
O=[N+]([O-])c1cccc([N+](=O)[O-])c1N=P(N1CCCC1)(N1CCCC1)N1CCCC1,6.5,5.38
c1ccc(N2CC3CC(C2)CN(c2ccccc2)C3)cc1,6.5,4.95
CC[N+](CC)(CC)CC,7,3.95
C[N+](C)(C)C,7,2.22
COc1cccc(c1)N(C)C,7,2.49
Nc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,7,-0.74
Nc1cccc(c1)[N+]([O-])=O,7,0.36
Nc1ccccc1,7,0.71
Cc1cccc(C)n1,7,2.13
Nc1cccc2ccccc12,7,2.64
Nc1ccc(cc1)C(O)=O,7,1.52
c1ccc2ncccc2c1,7,2.4
Nc1ccccc1O,7,2.11
Nc1cccc(c1)C(O)=O,7,1.53
Nc1ccccc1[N+]([O-])=O,7,1.71
c1ccncc1,7,0.82
Nc1cccc(N)n1,7,2.85
CN(C)c1ccccc1,7,1.6
c1ccc2nc3ccccc3cc2c1,7,3.96
Cc1ccc2cccc(N)c2n1,7,3.25
NC(CO)(CO)CO,7,1.95
Nc1[nH]c2ccccc2n1,7,3.21
O=[N+]([O-])c1cccc([N+](=O)[O-])c1N=P(N1CCCC1)(N1CCCC1)N1CCCC1,7,5.01
c1ccc(N2CC3CC(C2)CN(c2ccccc2)C3)cc1,7,4.63
Nc1ccccn1,7,2.64
Nc1cccc(O)c1,7,2.13
Nc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,7,0.75
Nc1ccc(cc1)[N+]([O-])=O,7,2.35
CN(C)c1ccc(cc1)N(C)C,7,3.47
CN(C)c1ccc(N)cc1,7,2.96
Oc1cccnc1,7,2.43
CN(C)c1cccc(c1)C(O)=O,7,2.46
OC(=O)CCc1ccccn1,7,3.01
OC(=O)CCc1ccncc1,7,2.5
Nc1ccccn1,7,2.58
Nc1ccncc1,7,2.33
COc1ccccn1,7,0.92
COc1ccncc1,7,2.73
Cc1ccccc1N,7,1.06
Cc1ccc(N)cc1,7,1.77
Nc1ccccc1O,7,2.21
Nc1ccc(O)cc1,7,2.08
Nc1ccccc1Cl,7,0.1
Nc1ccc(Cl)cc1,7,0.62
Nc1ccccc1[N+]([O-])=O,7,1.85
Nc1ccc(cc1)[N+]([O-])=O,7,2.45
Nc1ccccc1C(O)=O,7,1.57
Nc1ccc(cc1)C(O)=O,7,1.44
OC(=O)c1ccccc1C(O)=O,7,1.26
OC(=O)c1ccc(cc1)C(O)=O,7,0.55
OC(=O)c1ccc(O)cc1,7,0.07
[O-][N+](=O)c1[nH]ccn1,7,1.9
[O-][N+](=O)c1c[nH]cn1,7,2.19
CCC[N+](CCC)(CCC)CCC,5.01,4.74
CC[N+](CC)(CC)CC,5.01,3.95
CCN(CC)CC,5.01,3.68
Nc1cccc2ccccc12,5.01,3.23
CN(C)c1ccccc1,5.01,2.14
O=C(Oc1ccccc1)c2ccccc2C(=O)Oc3ccccc3,5.01,4.3
C1CCNCC1,5.01,3.09
C1CCNC1,5.01,2.3
COC(=O)c1ccccc1C(=O)OC,5.01,3.39
c1ccncc1,5.01,1.53
CNC(=O)C(C)SCCS[P](=O)(OC)OC,2.1,3.6
CCCC(=O)OCC(COC(=O)CCC)OC(=O)CCC,2.1,2.5
c1cnc2c(c1)ccc3cccnc23,2.1,3
CC(=O)OCC(COC(=O)C)OC(=O)C,2.1,1.7
COC(=O)c1ccccc1C(=O)OC,2.1,2.3
CN\1COCN(/C1=N/[N+](=O)[O-])CC2=CN=C(S2)Cl,2.1,2.3
COC(=O)CCCC(=O)OC,2.1,1.8
OC(=O)C(\C)=C(\C)C(=O)O,2.1,1.9
COC(=O)CCC(=O)OC,2.1,2
O=C(Oc1ccccc1)c2ccccc2,2.1,1.1
CC(=O)OCCOC(=O)C,2.1,1.4
COC(=O)CC(=O)OC,2.1,1.3
O=C(c1ccccc1)c2ccccc2,2.1,2.4
O=C(O)c1ccccc1S(=O)(=O)C(F)(F)F,2.1,0.6
NC(=O)c1ccccc1,2.1,2.3
COc1ccc(cc1)C(O)=O,2.1,2
Oc1ccccc1C#N,2.1,1.6
CNC(=O)C(C)SCCS[P](=O)(OC)OC,5.8,3.9
CCCC(=O)OCC(COC(=O)CCC)OC(=O)CCC,5.8,3.1
c1cnc2c(c1)ccc3cccnc23,5.8,4.1
CC(=O)OCC(COC(=O)C)OC(=O)C,5.8,2.4
COC(=O)c1ccccc1C(=O)OC,5.8,2.5
CN\1COCN(/C1=N/[N+](=O)[O-])CC2=CN=C(S2)Cl,5.8,2.5
COC(=O)CCCC(=O)OC,5.8,2.6
OC(=O)C(\C)=C(\C)C(=O)O,5.8,2.2
COC(=O)CCC(=O)OC,5.8,2.6
O=C(Oc1ccccc1)c2ccccc2,5.8,1.7
CC(=O)OCCOC(=O)C,5.8,1.3
COC(=O)CC(=O)OC,5.8,1.5
O=C(c1ccccc1)c2ccccc2,5.8,2.1
NC(=O)c1ccccc1,5.8,2
COc1ccc(cc1)C(O)=O,5.8,0.8
Oc1ccccc1C#N,5.8,0.6
CC[N+](CC)(CC)CC,6.64,4.57
CN(C)c1ccccc1,6.64,3.08
COc1ccc(cc1)N(C)C,6.64,3.82
c1ccc2ncccc2c1,6.64,3.24
Nc1cccc(N)n1,6.64,3.73
Nc1ccc(cc1)C(O)=O,6.64,1.54
Nc1cccc2ccccc12,6.64,3.88
NC(CO)(CO)CO,6.64,2.49
Nc1ccccc1O,6.64,3.4
COc1ccc(N)cc1,6.64,3.62
Cc1ccc2cccc(N)c2n1,6.64,4.21
CC[N+](CC)(CC)CC,2.7,4.3
Clc1ccccc1N=P(N=P(N1CCCC1)(N1CCCC1)N1CCCC1)(N1CCCC1)N1CCCC1,2.7,5.89
FC(F)(F)c1ccc(N=P(N2CCCC2)(N2CCCC2)N2CCCC2)cc1,2.7,5.31
CCC[N+](CCC)(CCC)CCC,2.7,4.83
CCCN(CCC)CCC,2.7,4.7
c1ccncc1,2.7,3.18
C1CCNC1,2.7,3.12
CCNCC,2.7,3.15
COc1cccc(c1)N(C)C,2.7,4.07
Nc1ccccn1,2.7,2.87
CN(C)c1ccc(cc1)N(C)C,2.7,3.43
CO[C@H]1[C@@H](C[C@@H]2CN3CCc4c([nH]c5cc(OC)ccc45)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)c6cc(OC)c(OC)c(OC)c6,2.7,4.34
NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O,2.7,3.25
c1cnc2c(c1)ccc3cccnc23,2.7,3.61
CN(C)c1ccc(N=Nc2ccc(N=P(c3ccccc3)(c3ccccc3)N3CCCC3)cc2)cc1,2.7,5.3
O=[N+]([O-])c1ccc(N=Nc2ccc(N=P(c3ccccc3)(N3CCCC3)N3CCCC3)cc2)cc1,2.7,5.34
COc1ccncc1,2.7,3.79
OC(=O)c1ccccc1C(O)=O,2.7,0.81
Nc1ccc(O)cc1,2.7,3.14
[nH]1ncc2ccccc12,2.7,3.42
CC(=O)Nc1sc(cn1)[N+]([O-])=O,2.7,0.39
CNC(=O)O\N=C\C(C)(C)[S](C)(=O)=O,2.7,2.01
COC(=O)NC(=S)NC1=CC=CC=C1NC(=S)NC(=O)OC,2.7,3.16
Cc1c(COC(=O)C2C(\C=C(/Cl)C(F)(F)F)C2(C)C)cccc1c3ccccc3,2.7,-0.32
CCOC(=O)C(S[P](=S)(OC)OC)c1ccccc1,2.7,1.97
COc1ccc(C=O)cc1,2.7,0.8
Oc1ccc(C=O)cc1,2.7,-0.23
OC(=O)C=Cc1ccccc1,2.7,-0.17
CN1[C@@H]2CC(C[C@H]1[C@H]3[C@@H]2O3)OC(=O)[C@H](CO)C4=CC=CC=C4,2.7,3.92
CCO[P](=S)(Oc1ccc(cc1)C#N)c2ccccc2,2.7,1.69
CC1=NN=C(c2ccccc2)C(=O)N1N,2.7,3.42
CC(C)c1ccc(NC(=O)N(C)C)cc1,2.7,3.84
CCc1cccc(CC)c1N(COC)C(=O)CCl,2.7,2.25
COc1cc(ccc1O)C(O)CN,2.7,1.84
FC(F)C(F)(F)OCC(Cn1cncn1)c2ccc(Cl)cc2Cl,2.7,3.82
CC[N+](CC)(CC)CC,5.9,4.57
CN(C)c1ccccc1,5.9,3.08
COc1ccc(cc1)N(C)C,5.9,3.62
c1ccc2ncccc2c1,5.9,2.96
Nc1cccc(N)n1,5.9,3.66
Nc1ccc(cc1)C(O)=O,5.9,1.62
Nc1cccc2ccccc12,5.9,3.76
NC(CO)(CO)CO,5.9,2.38
Nc1ccccc1O,5.9,3.29
COc1ccc(N)cc1,5.9,3.47
Cc1ccc2cccc(N)c2n1,5.9,3.89
CC[N+](CC)(CC)CC,5.35,4.57
CN(C)c1ccccc1,5.35,3.49
COc1ccc(cc1)N(C)C,5.35,3.91
c1ccc2ncccc2c1,5.35,3.44
Nc1cccc(N)n1,5.35,3.79
Nc1ccc(cc1)C(O)=O,5.35,1.52
Nc1cccc2ccccc12,5.35,3.8
NC(CO)(CO)CO,5.35,2.42
Nc1ccccc1O,5.35,3.29
COc1ccc(N)cc1,5.35,3.45
